,smiles,carbons,nitrogens,oxygens,fluorines
101714,COC1(C#N)C2CCC12,7,1,1,0
101715,COC1(C#N)C2CNC12,6,2,1,0
101716,COC1(C#N)C2COC12,6,1,2,0
101717,NCC1(C#N)C2CCN12,6,3,0,0
101718,OCC1(C#C)C2CCC12,8,0,1,0
101719,OCC1(C#C)C2CCN12,7,1,1,0
101720,OCC1(C#C)C2COC12,7,0,2,0
101721,OCC1(C#N)C2CCC12,7,1,1,0
101722,OCC1(C#N)C2CCN12,6,2,1,0
101723,OCC1(C#N)C2CNC12,6,2,1,0
101724,OCC1(C#N)C2COC12,6,1,2,0
101725,CC1(C)C(O)C1(C)CO,7,0,2,0
101726,CC1(C)C(O)C1(O)CO,6,0,3,0
101727,CC1(O)C(O)C1(C)CO,6,0,3,0
101728,CC1(O)C(O)C1(O)CO,5,0,4,0
101729,CC1C(C)(C)C1(C)CO,8,0,1,0
101730,CC1C(C)(C)C1(O)CO,7,0,2,0
101731,CC1C(C)(O)C1(C)CO,7,0,2,0
101732,CC1C(C)(O)C1(O)CO,6,0,3,0
101733,CCC1(C)C(C)C1(C)C,9,0,0,0
101734,CCC1(C)C(C)C1(C)O,8,0,1,0
101735,CCC1(C)C(O)C1(C)C,8,0,1,0
101736,CCC1(C)C(O)C1(C)O,7,0,2,0
101737,CCC1(O)C(C)C1(C)C,8,0,1,0
101738,CCC1(O)C(C)C1(C)O,7,0,2,0
101739,CCC1(O)C(O)C1(C)C,7,0,2,0
101740,CCC1(O)C(O)C1(C)O,6,0,3,0
101741,CN1C(C)(C)C1(C)CO,7,1,1,0
101742,COC1(C)C(C)C1(C)C,8,0,1,0
101743,COC1(C)C(C)C1(C)O,7,0,2,0
101744,COC1(C)C(O)C1(C)C,7,0,2,0
101745,COC1(C)C(O)C1(C)O,6,0,3,0
101746,CC1(CO)C(N)C1C#N,6,2,1,0
101747,CC1(CO)C(O)C1C#C,7,0,2,0
101748,CC1(CO)C(O)C1C#N,6,1,2,0
101749,CC1C(C#C)C1(C)CO,8,0,1,0
101750,CC1C(C#C)C1(O)CO,7,0,2,0
101751,CC1C(C#N)C1(C)CO,7,1,1,0
101752,CC1C(C#N)C1(O)CO,6,1,2,0
101753,CCC1(C)C(C#C)N1C,8,1,0,0
101754,CCC1(C)C(C#N)N1C,7,2,0,0
101755,CCC1(C)C(C)C1C#C,9,0,0,0
101756,CCC1(C)C(C)C1C#N,8,1,0,0
101757,CCC1(C)C(O)C1C#C,8,0,1,0
101758,CCC1(C)C(O)C1C#N,7,1,1,0
101759,CCC1(N)C(N)C1C#N,6,3,0,0
101760,CCC1(N)C(O)C1C#N,6,2,1,0
101761,CCC1(O)C(C)C1C#C,8,0,1,0
101762,CCC1(O)C(C)C1C#N,7,1,1,0
101763,CCC1(O)C(N)C1C#N,6,2,1,0
101764,CCC1(O)C(O)C1C#C,7,0,2,0
101765,CCC1(O)C(O)C1C#N,6,1,2,0
101766,CN1C(C#C)C1(C)CO,7,1,1,0
101767,CN1C(C#N)C1(C)CO,6,2,1,0
101768,CNC1(C)C(N)C1C#N,6,3,0,0
101769,CNC1(C)C(O)C1C#N,6,2,1,0
101770,COC1(C)C(C)C1C#C,8,0,1,0
101771,COC1(C)C(C)C1C#N,7,1,1,0
101772,COC1(C)C(N)C1C#N,6,2,1,0
101773,COC1(C)C(O)C1C#C,7,0,2,0
101774,COC1(C)C(O)C1C#N,6,1,2,0
101775,NC1(CO)C(O)C1C#N,5,2,2,0
101776,NC1C(C#N)C1(N)CO,5,3,1,0
101777,NC1C(C#N)C1(O)CO,5,2,2,0
101778,OCC1(O)C(O)C1C#C,6,0,3,0
101779,OCC1(O)C(O)C1C#N,5,1,3,0
101780,CC1(CO)C(O)C1C=O,6,0,3,0
101781,CC1C(C=O)C1(C)CO,7,0,2,0
101782,CC1C(C=O)C1(O)CO,6,0,3,0
101783,CC1N(C=O)C1(C)CO,6,1,2,0
101784,CCC1(C)C(C)C1C=O,8,0,1,0
101785,CCC1(C)C(C)N1C=O,7,1,1,0
101786,CCC1(C)C(C=O)N1C,7,1,1,0
101787,CCC1(C)C(O)C1C=O,7,0,2,0
101788,CCC1(O)C(C)C1C=O,7,0,2,0
101789,CCC1(O)C(O)C1C=O,6,0,3,0
101790,CN1C(C=O)C1(C)CO,6,1,2,0
101791,COC1(C)C(C)C1C=O,7,0,2,0
101792,COC1(C)C(O)C1C=O,6,0,3,0
101793,CC1(CO)C(O)CC1=O,6,0,3,0
101794,CC1CC(=O)C1(C)CO,7,0,2,0
101795,CC1CC(=O)C1(O)CO,6,0,3,0
101796,CC1NC(=N)C1(O)CO,5,2,2,0
101797,CC1NC(=O)C1(C)CO,6,1,2,0
101798,CC1NC(=O)C1(O)CO,5,1,3,0
101799,CC1OC(=N)C1(C)CO,6,1,2,0
101800,CC1OC(=N)C1(N)CO,5,2,2,0
101801,CC1OC(=N)C1(O)CO,5,1,3,0
101802,CC1OC(=O)C1(C)CO,6,0,3,0
101803,CC1OC(=O)C1(N)CO,5,1,3,0
101804,CC1OC(=O)C1(O)CO,5,0,4,0
101805,CCC1(C)C(C)CC1=O,8,0,1,0
101806,CCC1(C)C(C)NC1=O,7,1,1,0
101807,CCC1(C)C(C)OC1=N,7,1,1,0
101808,CCC1(C)C(C)OC1=O,7,0,2,0
101809,CCC1(C)C(O)CC1=O,7,0,2,0
101810,CCC1(C)N(C)CC1=O,7,1,1,0
101811,CCC1(N)C(C)OC1=O,6,1,2,0
101812,CCC1(O)C(C)CC1=O,7,0,2,0
101813,CCC1(O)C(C)NC1=O,6,1,2,0
101814,CCC1(O)C(C)OC1=N,6,1,2,0
101815,CCC1(O)C(C)OC1=O,6,0,3,0
101816,CCC1(O)C(O)CC1=O,6,0,3,0
101817,CN1CC(=O)C1(C)CO,6,1,2,0
101818,CNC1(C)C(C)OC1=N,6,2,1,0
101819,CNC1(C)C(C)OC1=O,6,1,2,0
101820,COC1(C)C(C)CC1=O,7,0,2,0
101821,COC1(C)C(C)NC1=O,6,1,2,0
101822,COC1(C)C(C)OC1=N,6,1,2,0
101823,COC1(C)C(C)OC1=O,6,0,3,0
101824,COC1(C)C(O)CC1=O,6,0,3,0
101825,OCC1(O)C(O)CC1=O,5,0,4,0
101826,CC1(CO)C(O)CC1O,6,0,3,0
101827,CC1CC(C)C1(C)CO,8,0,1,0
101828,CC1CC(C)C1(O)CO,7,0,2,0
101829,CC1CC(O)C1(C)CO,7,0,2,0
101830,CC1CC(O)C1(O)CO,6,0,3,0
101831,CC1OC(C)C1(C)CO,7,0,2,0
101832,CC1OC(C)C1(O)CO,6,0,3,0
101833,CCC1(C)C(C)CC1C,9,0,0,0
101834,CCC1(C)C(C)CC1O,8,0,1,0
101835,CCC1(C)C(C)OC1C,8,0,1,0
101836,CCC1(C)C(O)CC1O,7,0,2,0
101837,CCC1(O)C(C)CC1C,8,0,1,0
101838,CCC1(O)C(C)CC1O,7,0,2,0
101839,CCC1(O)C(C)OC1C,7,0,2,0
101840,CCC1(O)C(O)CC1O,6,0,3,0
101841,CN1CC(O)C1(C)CO,6,1,2,0
101842,COC1(C)C(C)CC1C,8,0,1,0
101843,COC1(C)C(C)CC1O,7,0,2,0
101844,COC1(C)C(C)OC1C,7,0,2,0
101845,COC1(C)C(O)CC1O,6,0,3,0
101846,OCC1(O)C(O)CC1O,5,0,4,0
101847,CC1(CO)C2C3C1CN23,7,1,1,0
101848,CC1(CO)C2C3CC1C23,8,0,1,0
101849,CC1(CO)C2C3CC1N23,7,1,1,0
101850,CC1(CO)C2C3CN1C23,7,1,1,0
101851,CC1(CO)C2C3OC1C23,7,0,2,0
101852,CC1(CO)C2CC3C2N13,7,1,1,0
101853,CCC1(C)C2C3C1CN23,8,1,0,0
101854,CCC1(C)C2C3CC1C23,9,0,0,0
101855,CCC1(C)C2C3CC1N23,8,1,0,0
101856,CCC1(C)C2C3OC1C23,8,0,1,0
101857,CCC1(C)C2CC3C2N13,8,1,0,0
101858,CCC1(O)C2C3C1CN23,7,1,1,0
101859,CCC1(O)C2C3CC1C23,8,0,1,0
101860,CCC1(O)C2C3CC1N23,7,1,1,0
101861,CCC1(O)C2C3OC1C23,7,0,2,0
101862,COC1(C)C2C3C1CN23,7,1,1,0
101863,COC1(C)C2C3CC1C23,8,0,1,0
101864,COC1(C)C2C3CC1N23,7,1,1,0
101865,COC1(C)C2C3OC1C23,7,0,2,0
101866,OCC1(O)C2C3C1CN23,6,1,2,0
101867,OCC1(O)C2C3CC1C23,7,0,2,0
101868,OCC1(O)C2C3CC1N23,6,1,2,0
101869,OCC1(O)C2C3OC1C23,6,0,3,0
101870,CC1(CO)C2C3CC2C13,8,0,1,0
101871,CC1(CO)C2C3CC2N13,7,1,1,0
101872,CC1(CO)C2C3CN2C13,7,1,1,0
101873,CC1(CO)C2C3OC2C13,7,0,2,0
101874,CCC1(C)C2C3CC2C13,9,0,0,0
101875,CCC1(C)C2C3CC2N13,8,1,0,0
101876,CCC1(C)C2C3CN2C13,8,1,0,0
101877,CCC1(C)C2C3OC2C13,8,0,1,0
101878,CCC1(O)C2C3CC2C13,8,0,1,0
101879,CCC1(O)C2C3CN2C13,7,1,1,0
101880,CCC1(O)C2C3OC2C13,7,0,2,0
101881,COC1(C)C2C3CC2C13,8,0,1,0
101882,COC1(C)C2C3CN2C13,7,1,1,0
101883,COC1(C)C2C3OC2C13,7,0,2,0
101884,OCC1(O)C2C3CC2C13,7,0,2,0
101885,OCC1(O)C2C3CN2C13,6,1,2,0
101886,OCC1(O)C2C3OC2C13,6,0,3,0
101887,CC1(CO)C2C3CC3C12,8,0,1,0
101888,CC1(CO)C2C3CC3N12,7,1,1,0
101889,CC1(CO)C2C3CN3C12,7,1,1,0
101890,CC1(CO)C2C3NC3C12,7,1,1,0
101891,CC1(CO)C2C3OC3C12,7,0,2,0
101892,CCC1(C)C2C3CC3C12,9,0,0,0
101893,CCC1(C)C2C3CC3N12,8,1,0,0
101894,CCC1(C)C2C3CN3C12,8,1,0,0
101895,CCC1(C)C2C3NC3C12,8,1,0,0
101896,CCC1(C)C2C3OC3C12,8,0,1,0
101897,CCC1(O)C2C3CC3C12,8,0,1,0
101898,CCC1(O)C2C3CN3C12,7,1,1,0
101899,CCC1(O)C2C3NC3C12,7,1,1,0
101900,CCC1(O)C2C3OC3C12,7,0,2,0
101901,COC1(C)C2C3CC3C12,8,0,1,0
101902,COC1(C)C2C3CN3C12,7,1,1,0
101903,COC1(C)C2C3NC3C12,7,1,1,0
101904,COC1(C)C2C3OC3C12,7,0,2,0
101905,OCC1(O)C2C3CC3C12,7,0,2,0
101906,OCC1(O)C2C3CN3C12,6,1,2,0
101907,OCC1(O)C2C3NC3C12,6,1,2,0
101908,OCC1(O)C2C3OC3C12,6,0,3,0
101909,CC1(CO)C2CC(=O)C12,7,0,2,0
101910,CC1(CO)C2CC(=O)N12,6,1,2,0
101911,CC1(CO)C2N1CC2=O,6,1,2,0
101912,CC1(CO)C2NC(=O)C12,6,1,2,0
101913,CC1(CO)C2OC(=N)C12,6,1,2,0
101914,CC1(CO)C2OC(=O)C12,6,0,3,0
101915,CCC1(C)C2CC(=O)C12,8,0,1,0
101916,CCC1(C)C2CC(=O)N12,7,1,1,0
101917,CCC1(C)C2N1CC2=O,7,1,1,0
101918,CCC1(C)C2NC(=O)C12,7,1,1,0
101919,CCC1(C)C2OC(=N)C12,7,1,1,0
101920,CCC1(C)C2OC(=O)C12,7,0,2,0
101921,CCC1(O)C2CC(=O)C12,7,0,2,0
101922,CCC1(O)C2NC(=O)C12,6,1,2,0
101923,CCC1(O)C2OC(=N)C12,6,1,2,0
101924,CCC1(O)C2OC(=O)C12,6,0,3,0
101925,COC1(C)C2CC(=O)C12,7,0,2,0
101926,COC1(C)C2NC(=O)C12,6,1,2,0
101927,COC1(C)C2OC(=N)C12,6,1,2,0
101928,COC1(C)C2OC(=O)C12,6,0,3,0
101929,OCC1(O)C2CC(=O)C12,6,0,3,0
101930,OCC1(O)C2NC(=O)C12,5,1,3,0
101931,OCC1(O)C2OC(=N)C12,5,1,3,0
101932,OCC1(O)C2OC(=O)C12,5,0,4,0
101933,CC1(CO)C2C(O)CN12,6,1,2,0
101934,CC1(CO)C2CC(O)C12,7,0,2,0
101935,CC1CC2C1C2(C)CO,8,0,1,0
101936,CC1CC2C1C2(O)CO,7,0,2,0
101937,CC1CC2N1C2(C)CO,7,1,1,0
101938,CC1CN2C1C2(C)CO,7,1,1,0
101939,CC1OC2C1C2(C)CO,7,0,2,0
101940,CC1OC2C1C2(O)CO,6,0,3,0
101941,CCC1(C)C2C(O)CN12,7,1,1,0
101942,CCC1(C)C2CC(C)C12,9,0,0,0
101943,CCC1(C)C2CC(O)C12,8,0,1,0
101944,CCC1(C)C2OC(C)C12,8,0,1,0
101945,CCC1(O)C2CC(C)C12,8,0,1,0
101946,CCC1(O)C2CC(O)C12,7,0,2,0
101947,CCC1(O)C2OC(C)C12,7,0,2,0
101948,COC1(C)C2CC(C)C12,8,0,1,0
101949,COC1(C)C2CC(O)C12,7,0,2,0
101950,COC1(C)C2OC(C)C12,7,0,2,0
101951,OCC1(O)C2CC(O)C12,6,0,3,0
101952,CC1(CO)C2CC1(C)O2,7,0,2,0
101953,CC1(CO)C2CC1(O)C2,7,0,2,0
101954,CC1(CO)N2CC1(O)C2,6,1,2,0
101955,CC12CC(C1)C2(C)CO,8,0,1,0
101956,CC12CC(C1)C2(O)CO,7,0,2,0
101957,CC12CC(O1)C2(O)CO,6,0,3,0
101958,CC12CN(C1)C2(C)CO,7,1,1,0
101959,CCC1(C)C2CC1(C)C2,9,0,0,0
101960,CCC1(C)C2CC1(C)O2,8,0,1,0
101961,CCC1(C)C2CC1(O)C2,8,0,1,0
101962,CCC1(C)N2CC1(O)C2,7,1,1,0
101963,CCC1(O)C2CC1(C)C2,8,0,1,0
101964,CCC1(O)C2CC1(C)O2,7,0,2,0
101965,CCC1(O)C2CC1(O)C2,7,0,2,0
101966,COC1(C)C2CC1(C)C2,8,0,1,0
101967,COC1(C)C2CC1(C)O2,7,0,2,0
101968,COC1(C)C2CC1(O)C2,7,0,2,0
101969,OCC1(O)C2CC1(O)C2,6,0,3,0
101970,CC1(CO)C2CC1C2=O,7,0,2,0
101971,CC1(CO)C2NC1C2=O,6,1,2,0
101972,CC1(CO)C2OC1C2=O,6,0,3,0
101973,CCC1(C)C2CC1C2=O,8,0,1,0
101974,CCC1(C)C2NC1C2=O,7,1,1,0
101975,CCC1(C)C2OC1C2=O,7,0,2,0
101976,CCC1(O)C2CC1C2=O,7,0,2,0
101977,CCC1(O)C2NC1C2=O,6,1,2,0
101978,CCC1(O)C2OC1C2=O,6,0,3,0
101979,COC1(C)C2CC1C2=O,7,0,2,0
101980,COC1(C)C2NC1C2=O,6,1,2,0
101981,COC1(C)C2OC1C2=O,6,0,3,0
101982,OCC1(O)C2CC1C2=O,6,0,3,0
101983,OCC1(O)C2NC1C2=O,5,1,3,0
101984,OCC1(O)C2OC1C2=O,5,0,4,0
101985,CC1(CO)C2CC1C2O,7,0,2,0
101986,CC1(CO)C2NC1C2O,6,1,2,0
101987,CC1(CO)C2OC1C2O,6,0,3,0
101988,CC1C2CC1C2(C)CO,8,0,1,0
101989,CC1C2CC1C2(O)CO,7,0,2,0
101990,CC1C2NC1C2(O)CO,6,1,2,0
101991,CC1C2OC1C2(C)CO,7,0,2,0
101992,CC1C2OC1C2(O)CO,6,0,3,0
101993,CCC1(C)C2CC1C2C,9,0,0,0
101994,CCC1(C)C2CC1C2O,8,0,1,0
101995,CCC1(C)C2OC1C2C,8,0,1,0
101996,CCC1(C)C2OC1C2O,7,0,2,0
101997,CCC1(O)C2CC1C2C,8,0,1,0
101998,CCC1(O)C2CC1C2O,7,0,2,0
101999,CCC1(O)C2CC1N2C,7,1,1,0
102000,CCC1(O)C2NC1C2O,6,1,2,0
102001,CCC1(O)C2OC1C2C,7,0,2,0
102002,CCC1(O)C2OC1C2O,6,0,3,0
102003,CN1C2CC1C2(C)CO,7,1,1,0
102004,CN1C2CC1C2(O)CO,6,1,2,0
102005,COC1(C)C2CC1C2C,8,0,1,0
102006,COC1(C)C2CC1C2O,7,0,2,0
102007,COC1(C)C2CC1N2C,7,1,1,0
102008,COC1(C)C2NC1C2O,6,1,2,0
102009,COC1(C)C2OC1C2C,7,0,2,0
102010,COC1(C)C2OC1C2O,6,0,3,0
102011,OCC1(O)C2CC1C2O,6,0,3,0
102012,OCC1(O)C2NC1C2O,5,1,3,0
102013,OCC1(O)C2OC1C2O,5,0,4,0
102014,CC1(CO)C2CC1C=C2,8,0,1,0
102015,CC1(CO)C2OC1C=C2,7,0,2,0
102016,CCC1(C)C2CC1C=C2,9,0,0,0
102017,CCC1(C)C2OC1C=C2,8,0,1,0
102018,CCC1(O)C2CC1C=C2,8,0,1,0
102019,CCC1(O)C2NC1C=C2,7,1,1,0
102020,CCC1(O)C2OC1C=C2,7,0,2,0
102021,COC1(C)C2CC1C=C2,8,0,1,0
102022,COC1(C)C2NC1C=C2,7,1,1,0
102023,COC1(C)C2OC1C=C2,7,0,2,0
102024,OCC1(O)C2CC1C=C2,7,0,2,0
102025,OCC1(O)C2NC1C=C2,6,1,2,0
102026,OCC1(O)C2OC1C=C2,6,0,3,0
102027,CC1(CO)C2CC1CC2,8,0,1,0
102028,CC1(CO)C2CC1OC2,7,0,2,0
102029,CC1(CO)C2CCC1O2,7,0,2,0
102030,CCC1(C)C2CC1CC2,9,0,0,0
102031,CCC1(C)C2CC1OC2,8,0,1,0
102032,CCC1(C)C2CCC1O2,8,0,1,0
102033,CCC1(O)C2CC1CC2,8,0,1,0
102034,CCC1(O)C2CC1OC2,7,0,2,0
102035,CCC1(O)C2CCC1O2,7,0,2,0
102036,COC1(C)C2CC1CC2,8,0,1,0
102037,COC1(C)C2CC1OC2,7,0,2,0
102038,COC1(C)C2CCC1O2,7,0,2,0
102039,OCC1(O)C2CC1CC2,7,0,2,0
102040,OCC1(O)C2CC1OC2,6,0,3,0
102041,OCC1(O)C2CCC1O2,6,0,3,0
102042,CC1(CO)C2CC2C1=O,7,0,2,0
102043,CC1(CO)C2CN2C1=O,6,1,2,0
102044,CC1(CO)C2NC2C1=O,6,1,2,0
102045,CC1(CO)C2OC2C1=O,6,0,3,0
102046,CC1(CO)N2CC2C1=O,6,1,2,0
102047,CCC1(C)C2CC2C1=O,8,0,1,0
102048,CCC1(C)C2CN2C1=O,7,1,1,0
102049,CCC1(C)C2NC2C1=O,7,1,1,0
102050,CCC1(C)C2OC2C1=O,7,0,2,0
102051,CCC1(C)N2CC2C1=O,7,1,1,0
102052,CCC1(O)C2CC2C1=O,7,0,2,0
102053,CCC1(O)C2CN2C1=N,6,2,1,0
102054,CCC1(O)C2CN2C1=O,6,1,2,0
102055,CCC1(O)C2NC2C1=O,6,1,2,0
102056,CCC1(O)C2OC2C1=O,6,0,3,0
102057,COC1(C)C2CC2C1=O,7,0,2,0
102058,COC1(C)C2CN2C1=N,6,2,1,0
102059,COC1(C)C2CN2C1=O,6,1,2,0
102060,COC1(C)C2NC2C1=O,6,1,2,0
102061,COC1(C)C2OC2C1=O,6,0,3,0
102062,OCC1(O)C2CC2C1=O,6,0,3,0
102063,OCC1(O)C2CN2C1=N,5,2,2,0
102064,OCC1(O)C2CN2C1=O,5,1,3,0
102065,OCC1(O)C2NC2C1=O,5,1,3,0
102066,OCC1(O)C2OC2C1=O,5,0,4,0
102067,CC1(CO)C(O)C2CN12,6,1,2,0
102068,CC1(CO)C2CC2C1O,7,0,2,0
102069,CC1(CO)C2NC2C1O,6,1,2,0
102070,CC1(CO)C2OC2C1O,6,0,3,0
102071,CC1C2CC2C1(C)CO,8,0,1,0
102072,CC1C2CC2C1(O)CO,7,0,2,0
102073,CC1C2CN2C1(C)CO,7,1,1,0
102074,CC1C2NC2C1(C)CO,7,1,1,0
102075,CC1C2NC2C1(O)CO,6,1,2,0
102076,CC1C2OC2C1(C)CO,7,0,2,0
102077,CC1C2OC2C1(O)CO,6,0,3,0
102078,CC1N2CC2C1(C)CO,7,1,1,0
102079,CC1N2CC2C1(O)CO,6,1,2,0
102080,CCC1(C)C(O)C2CN12,7,1,1,0
102081,CCC1(C)C2CC2C1C,9,0,0,0
102082,CCC1(C)C2CC2C1O,8,0,1,0
102083,CCC1(C)C2CN2C1C,8,1,0,0
102084,CCC1(C)C2NC2C1O,7,1,1,0
102085,CCC1(C)C2OC2C1C,8,0,1,0
102086,CCC1(C)C2OC2C1O,7,0,2,0
102087,CCC1(O)C2CC2C1C,8,0,1,0
102088,CCC1(O)C2CC2C1O,7,0,2,0
102089,CCC1(O)C2CN2C1C,7,1,1,0
102090,CCC1(O)C2NC2C1C,7,1,1,0
102091,CCC1(O)C2NC2C1O,6,1,2,0
102092,CCC1(O)C2OC2C1C,7,0,2,0
102093,CCC1(O)C2OC2C1O,6,0,3,0
102094,COC1(C)C2CC2C1C,8,0,1,0
102095,COC1(C)C2CC2C1O,7,0,2,0
102096,COC1(C)C2CN2C1C,7,1,1,0
102097,COC1(C)C2NC2C1C,7,1,1,0
102098,COC1(C)C2NC2C1O,6,1,2,0
102099,COC1(C)C2OC2C1C,7,0,2,0
102100,COC1(C)C2OC2C1O,6,0,3,0
102101,OCC1(O)C2CC2C1O,6,0,3,0
102102,OCC1(O)C2NC2C1O,5,1,3,0
102103,OCC1(O)C2OC2C1O,5,0,4,0
102104,CC1(CO)C2C=CCN12,7,1,1,0
102105,CC1(CO)C2CC=CC12,8,0,1,0
102106,CC1(CO)C2CN=CN12,6,2,1,0
102107,CC1(CO)C2OC=NC12,6,1,2,0
102108,CCC1(C)C2CC=CC12,9,0,0,0
102109,CCC1(C)C2OC=NC12,7,1,1,0
102110,CCC1(O)C2CC=CC12,8,0,1,0
102111,CCC1(O)C2OC=NC12,6,1,2,0
102112,COC1(C)C2CC=CC12,8,0,1,0
102113,COC1(C)C2OC=NC12,6,1,2,0
102114,OCC1(O)C2CC=CC12,7,0,2,0
102115,OCC1(O)C2OC=NC12,5,1,3,0
102116,CC1(CO)C2CCC12C,8,0,1,0
102117,CC1(CO)C2CCC12O,7,0,2,0
102118,CC1(CO)C2COC12C,7,0,2,0
102119,CC1(CO)C2OCC12C,7,0,2,0
102120,CC1(CO)C2OCC12O,6,0,3,0
102121,CC1(CO)N2CCC12C,7,1,1,0
102122,CC12CCC1C2(O)CO,7,0,2,0
102123,CC12COC1C2(O)CO,6,0,3,0
102124,CC12OCC1C2(O)CO,6,0,3,0
102125,CCC1(C)C2CCC12C,9,0,0,0
102126,CCC1(C)C2CCC12O,8,0,1,0
102127,CCC1(C)C2COC12C,8,0,1,0
102128,CCC1(C)C2OCC12C,8,0,1,0
102129,CCC1(C)C2OCC12O,7,0,2,0
102130,CCC1(O)C2CCC12C,8,0,1,0
102131,CCC1(O)C2CCC12O,7,0,2,0
102132,CCC1(O)C2COC12C,7,0,2,0
102133,CCC1(O)C2OCC12C,7,0,2,0
102134,CCC1(O)C2OCC12O,6,0,3,0
102135,COC1(C)C2CCC12C,8,0,1,0
102136,COC1(C)C2CCC12O,7,0,2,0
102137,COC1(C)C2COC12C,7,0,2,0
102138,COC1(C)C2OCC12C,7,0,2,0
102139,COC1(C)C2OCC12O,6,0,3,0
102140,OCC1(O)C2CCC12O,6,0,3,0
102141,OCC1(O)C2NCC12O,5,1,3,0
102142,OCC1(O)C2OCC12O,5,0,4,0
102143,CC1(CO)C2CCCC12,8,0,1,0
102144,CC1(CO)C2CCCN12,7,1,1,0
102145,CC1(CO)C2CCOC12,7,0,2,0
102146,CC1(CO)C2COCC12,7,0,2,0
102147,CC1(CO)C2OCOC12,6,0,3,0
102148,CCC1(C)C2CCCC12,9,0,0,0
102149,CCC1(C)C2CCOC12,8,0,1,0
102150,CCC1(C)C2COCC12,8,0,1,0
102151,CCC1(C)C2OCOC12,7,0,2,0
102152,CCC1(O)C2CCCC12,8,0,1,0
102153,CCC1(O)C2CCOC12,7,0,2,0
102154,CCC1(O)C2COCC12,7,0,2,0
102155,CCC1(O)C2OCOC12,6,0,3,0
102156,COC1(C)C2CCCC12,8,0,1,0
102157,COC1(C)C2CCOC12,7,0,2,0
102158,COC1(C)C2COCC12,7,0,2,0
102159,COC1(C)C2OCOC12,6,0,3,0
102160,OCC1(O)C2CCCC12,7,0,2,0
102161,OCC1(O)C2CCOC12,6,0,3,0
102162,OCC1(O)C2COCC12,6,0,3,0
102163,OCC1(O)C2OCOC12,5,0,4,0
102164,CC1(CO)C=CC2CC12,8,0,1,0
102165,CC1(CO)C=CC2CN12,7,1,1,0
102166,CC1(CO)C=CC2NC12,7,1,1,0
102167,CC1(CO)C=CC2OC12,7,0,2,0
102168,CC1(CO)N=CN2CC12,6,2,1,0
102169,CCC1(C)C=CC2CC12,9,0,0,0
102170,CCC1(C)C=CC2NC12,8,1,0,0
102171,CCC1(C)C=CC2OC12,8,0,1,0
102172,CCC1(O)C=CC2CC12,8,0,1,0
102173,CCC1(O)C=CC2NC12,7,1,1,0
102174,CCC1(O)C=CC2OC12,7,0,2,0
102175,COC1(C)C=CC2CC12,8,0,1,0
102176,COC1(C)C=CC2NC12,7,1,1,0
102177,COC1(C)C=CC2OC12,7,0,2,0
102178,OCC1(O)C=CC2CC12,7,0,2,0
102179,OCC1(O)C=CC2NC12,6,1,2,0
102180,OCC1(O)C=CC2OC12,6,0,3,0
102181,CC1(CO)C=CCC1=O,7,0,2,0
102182,CC1(CO)C=CNC1=O,6,1,2,0
102183,CC1(CO)N=CNC1=N,5,3,1,0
102184,CC1(CO)N=CNC1=O,5,2,2,0
102185,CC1(CO)N=COC1=O,5,1,3,0
102186,CCC1(C)C=CCC1=O,8,0,1,0
102187,CCC1(C)C=CNC1=O,7,1,1,0
102188,CCC1(C)N=CNC1=N,6,3,0,0
102189,CCC1(C)N=CNC1=O,6,2,1,0
102190,CCC1(C)N=COC1=O,6,1,2,0
102191,CCC1(O)C=CCC1=O,7,0,2,0
102192,CCC1(O)C=CNC1=O,6,1,2,0
102193,COC1(C)C=CCC1=O,7,0,2,0
102194,COC1(C)C=CNC1=O,6,1,2,0
102195,OCC1(O)C=CCC1=O,6,0,3,0
102196,OCC1(O)C=CNC1=O,5,1,3,0
102197,CC1(CO)C=CCC1O,7,0,2,0
102198,CC1CC=CC1(C)CO,8,0,1,0
102199,CC1CC=CC1(O)CO,7,0,2,0
102200,CC1OC=NC1(C)CO,6,1,2,0
102201,CCC1(C)C=CCC1C,9,0,0,0
102202,CCC1(C)C=CCC1O,8,0,1,0
102203,CCC1(C)N=COC1C,7,1,1,0
102204,CCC1(O)C=CCC1C,8,0,1,0
102205,CCC1(O)C=CCC1O,7,0,2,0
102206,COC1(C)C=CCC1C,8,0,1,0
102207,COC1(C)C=CCC1O,7,0,2,0
102208,OCC1(O)C=CCC1O,6,0,3,0
102209,CC1(CO)CC(=O)C1O,6,0,3,0
102210,CC1(CO)NC(=N)C1O,5,2,2,0
102211,CC1(CO)NC(=O)C1O,5,1,3,0
102212,CC1(CO)OC(=N)C1N,5,2,2,0
102213,CC1(CO)OC(=N)C1O,5,1,3,0
102214,CC1(CO)OC(=O)C1N,5,1,3,0
102215,CC1(CO)OC(=O)C1O,5,0,4,0
102216,CC1C(=N)OC1(C)CO,6,1,2,0
102217,CC1C(=O)CC1(C)CO,7,0,2,0
102218,CC1C(=O)CC1(O)CO,6,0,3,0
102219,CC1C(=O)NC1(C)CO,6,1,2,0
102220,CC1C(=O)OC1(C)CO,6,0,3,0
102221,CCC1(C)CC(=O)C1C,8,0,1,0
102222,CCC1(C)CC(=O)C1O,7,0,2,0
102223,CCC1(C)CC(=O)N1C,7,1,1,0
