,SMILES
7886,O=C1NC(=O)C2(CCCCCCCCC2)C(=O)N1
7887,CC12CCC3C(CC=C4CC(CCC34C)OC=O)C1CCC2=O
7888,OC(=O)C1=CC=C(O)C=C1O
7889,CC(C)CC1NC(=O)CNC1=O
7890,O[S](=O)(=O)C1=NC=C[NH]1
7891,OC(=O)/C=C/C=C/C1=CC=CC=C1
7892,CC12CCC(=O)CC1CCC3C4CCC(OC=O)C4(C)CCC23
7893,CCOC1=CC=C(C=C1)N=C=S
7894,CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1
7895,COC1=CC=C(C=C1)C(=O)NCO
7896,OC(=O)/C=C(Cl)/C1=CC=CC=C1
7897,COC1=CC=CC(=C1)C(=O)NCO
7898,CCCCCCC1=CC=C(C=C1)C(O)=O
7899,CC1=NC2=C([NH]1)C=NC=N2
7900,BrC1=CC=C(C=C1)N=C=S
7901,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3
7902,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC=O
7903,CC(=O)C1=CC=C(C=C1)N=C=S
7904,NC1=NC2=C([NH]1)N=CN=C2
7905,OC(=O)/C(S)=C/C1=CC=CC=C1
7906,OC(=O)C(S)CC1=CC=CC=C1
7907,OC(=O)CCCOC1=CC=C(Cl)C=C1
7908,OC(=O)C1=CC=CN=C1C(O)=O
7909,O=C(NCN1CCCCC1)C2=CC=CC=C2
7910,CC(=O)OC1=CC=C(C=C1)C(C)=O
7911,CC(=O)OC1=CC=C(C=C1)C(N)=O
7912,CC(=O)N1C=C(F)C(=O)NC1=O
7913,[O-][N+](=O)C1=CC=CC(=C1)N=C=S
7914,NCCC1=C[NH]C2=C1C=CC=C2
7915,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
7916,CC(=O)N1C(=O)NC=C(F)C1=O
7917,CC(CCC(O)=O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C
7918,S=C=NC1=CC=CC(=C1)N=C=S
7919,CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1
7920,OC1=CC=CC(=C1)NN=C(C#N)C#N
7921,COC1=NC2=C([NH]C=N2)C=N1
7922,CCC1=CC(=CC(=C1)OC(=O)NC)CC
7923,CCOC(=O)C1=CC(=C(O)C=C1)OC
7924,CC(=O)NC1=CC=CC(=C1)N=C=S
7925,COC1=NC=NC2=C1[NH]C=N2
7926,OCC1=NC2=C([NH]1)C=NC=N2
7927,COC(=O)C1=CC=C(NC(C)=O)C=C1
7928,CC1=NC2=C(C=NC=N2)N=C1
7929,CC(C)NC1=NC(=NC(=O)N1)NC(C)C
7930,ClC1=CC=C(NN=C(C#N)C#N)C=C1
7931,CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C
7932,OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O
7933,OC(=O)C1=CC=C(O)C(=C1)C(O)=O
7934,COC(=O)C1=CC=C(OC(C)=O)C=C1
7935,CCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1
7936,NC1=NC2=C(C=NC=N2)N=C1
7937,NC1=NC2=C(N=CN=C2)N=C1
7938,CCCC(=O)NNC(=O)C1=CC=NC=C1
7939,CC(=O)OC1=CC=C(NC(N)=O)C=C1
7940,OC(=O)C1=C(O)C(=CC=C1)C(O)=O
7941,NC1=NC2=C(N=C[NH]2)C(=N1)N
7942,CCNC1=NC(=NC(=O)N1)N(CC)CC
7943,IC1=CC=CC(=C1)N=C=S
7944,NC1=NC=NC2=C1N=CC=N2
7945,CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C
7946,O=C1NC2=C(C=NC=N2)N=C1
7947,O=C1NC2=C(N=CN=C2)N=C1
7948,O=C1NC2=C(C=N1)N=CC=N2
7949,OC(=O)C1=CC=CC(=C1C(O)=O)O
7950,CCOC(=O)C1=CC=C(C=C1)N=C=S
7951,CCCNC1=NC(=NC(=N1)Cl)NC(C)C
7952,NC1=NC(=O)NC2=C1N=C[NH]2
7953,O=C1NC2=C(N1)C=NC(=O)N2
7954,O=C1NC2=C(N1)C(=O)NC=N2
7955,CC(=O)OC(C(O)=O)C1=CC=CC=C1
7956,OC(=O)COC1=C(Cl)C=CC(=C1)Cl
7957,OC(=O)COC1=C(Cl)C=CC=C1Cl
7958,CN(C)C1=NC=NC2=C1N=C[NH]2
7959,CCCCC(=O)NNC(=O)C1=CC=NC=C1
7960,CCCC(=O)N1C(=O)NC=C(F)C1=O
7961,CCC(=O)OC1=CC=C(NC(C)=O)C=C1
7962,CC1=CC=C(C=C1)[S](=O)(=O)NN
7963,CCC(=O)NC1=NC(=C(Cl)S1)C
7964,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
7965,ClC1=NC2=C(C=N1)N=CC=N2
7966,CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C
7967,CCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1
7968,CNC(=S)N(C)C1=C(C)C=C(Cl)C=C1
7969,O[S](=O)(=O)C1=CC=C(C=C1)[N+]#N
7970,CC1=C(CCCO1)C(=O)NC2=CC=CC=C2
7971,COC(=O)OC1=CC=C(NC(C)=O)C=C1
7972,CC1=C(C=C(N)C=C1)[S](O)(=O)=O
7973,CCCOC(=O)C1=CC=C(NC(C)=O)C=C1
7974,CCC(=O)OCN1C(=O)NC=C(F)C1=O
7975,COC1=NC2=C(N=CN=C2)N=C1
7976,COC1=NC2=C(C=NC=N2)N=C1
7977,CCCCCC(=O)NNC(=O)C1=CC=NC=C1
7978,COC(=O)C(N)CC1=CC(=C(O)C=C1)O
7979,CC1=NC2=C(N=CN=C2)N=C1C
7980,S=C1NC2=C(C=NC=N2)N=C1
7981,S=C1NC2=C(C=N1)N=CC=N2
7982,C[N+](C)(C)C(CC1=CN=C(S)[NH]1)C([O-])=O
7983,CCCNC(=O)N1C=C(F)C(=O)NC1=O
7984,CCCCC(=O)N1C(=O)NC=C(F)C1=O
7985,OCC1OC(C(O)C1O)N2C=CC(=O)CC2=O
7986,CCCC(=O)OC1=CC=C(NC(C)=O)C=C1
7987,CN1C(=O)C=NC2=C1N=CN=C2
7988,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
7989,CN1C=NC2=C(N=CC=N2)C1=O
7990,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
7991,NC1=NC2=C(N=C[NH]2)C(=S)N1
7992,CCOC(=O)OCOC1=CC=C(NC(C)=O)C=C1
7993,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2=O
7994,CC(C)(C)C(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C
7995,CC(C)(C)C(=O)OC1=C(C=CC=C1)C(O)=O
7996,CCCCCCC(=O)NNC(=O)C1=CC=NC=C1
7997,NC1=NC2=C([NH]1)N=C(N)N=C2N
7998,CC1=NC2=C(N=C1)C(=O)NC=N2
7999,CCCCOC(=O)C1=CC=C(NC(C)=O)C=C1
8000,CC1=NC2=C(N=CNC2=O)N=C1
8001,NC1=NC2=C(N=CC=N2)C(=N1)N
8002,CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
8003,CCCC(=O)OCN1C(=O)NC=C(F)C1=O
8004,CC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1
8005,NC1=NC(=O)NC2=C1N=CC=N2
8006,NC1=NC(=O)C2=C(N1)N=CC=N2
8007,O=C1NC2=C(NC1=O)N=CN=C2
8008,CC(=O)OC1=CC=C(C=C1)\C=N\NC(N)=O
8009,O=C1NC2=C(N=C1)C(=O)NC=N2
8010,CN(C)C1=NC2=C(C=NC=N2)N=C1
8011,O=C1NC2=C(N=CNC2=O)N=C1
8012,CCCCCCCC(=O)NNC(=O)C1=CC=NC=C1
8013,CCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
8014,CCCCN(CC)C1=NC(=NC(=N1)N=[N+]=[N-])N
8015,[O-][N+](=O)C1=CC=C(N2CC2)C(=C1)[N+]([O-])=O
8016,CCCOC(=O)OC1=CC=C(NC(C)=O)C=C1
8017,CCCCC(=O)OCN1C(=O)NC=C(F)C1=O
8018,CSC1=NC(=NC(=N1)N=[N]#N)NC(C)C
8019,CSC1=NC2=C(C=NC=N2)N=C1
8020,OC(=O)COC1=CC(=C(Cl)C(=C1)Cl)Cl
8021,CCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1
8022,CCCCCCCCC(=O)NNC(=O)C1=CC=NC=C1
8023,CCC(CC)C(=O)OC1=C(C=CC=C1)C(O)=O
8024,OC(=O)COC1=C(Cl)C(=CC(=C1)Cl)Cl
8025,CN1CCCCC1C(=O)NC2=C(C)C=CC=C2C
8026,O=C(COC(=O)C1=CC=CC=C1)NC2CCCCC2
8027,[O-][N+](=O)C1=C(NN=C(C#N)C#N)C=CC=C1
8028,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2O
8029,O=C(C1=CC=CC=C1)C2=NC=CC=C2
8030,CCCCCC(=O)OCN1C(=O)NC=C(F)C1=O
8031,CCCC(=N\OCC)/C1=C(O)CC(CC1=O)C2CCCSC2
8032,CCCCOC(=O)OC1=CC=C(NC(C)=O)C=C1
8033,CC(=O)OC1=CC2=C(C=CC=C2)C=C1
8034,CCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C
8035,CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1
8036,CCC1(CCC(=O)N(CO)C1=O)C2=CC=CC=C2
8037,CCCCCCCCCC(=O)NNC(=O)C1=CC=NC=C1
8038,CC1=CC=C(OC2=CC=C(C)C=C2)C=C1
8039,COCCOC(=O)OC1=CC=C(NC(C)=O)C=C1
8040,OCN1C(=O)OC2=CC=C(Cl)C=C12
8041,CC(=O)[N]1N=CC2=C1N=CNC2=O
8042,ClC1=CC(=CC(=C1)C2(CO2)CC(Cl)(Cl)Cl)Cl
8043,CC1=NC2=C(N=C1C)C(=O)NC=N2
8044,CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC4(O)CCC(O)=O
8045,CC(=O)OC1=CC2=C(NC(=O)C2)C=C1
8046,CCC1=NC2=C(N=CN=C2)N=C1CC
8047,NC(=N)NC(=O)C1=NC(=C(N)N=C1N)Cl
8048,CCN(CC)CCOC(=O)C1=CC=C(NC(C)=O)C=C1
8049,ClCC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1
8050,CCCCCOC(=O)C(N)CC1=CC(=C(O)C=C1)O
8051,CCC(CC)(C(=O)NC(N)=O)C(=O)OCC1=CC=CC=C1
8052,CCCCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1
8053,CN(C1CCCCC1)C(=O)COC(=O)C2=CC=CC=C2
8054,NC1=NC(=O)C2=C(N1)N=CC(=O)N2
8055,O=C1NC(=O)C2=C(N1)NC(=O)C=N2
8056,CCC1CCCCN1C(=O)COC(=O)C2=CC=CC=C2
8057,CCCCCCCC(=O)OCN1C(=O)NC=C(F)C1=O
8058,O=C1NC=NC2=C1NC(=O)C(=O)N2
8059,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O
8060,CCC(C(=O)NC(N)=O)(C(=O)OC)C1=CC=CC=C1
8061,COCC(C)OC(=O)OC1=CC=C(NC(C)=O)C=C1
8062,CCCCCCOC(=O)OC1=CC=C(NC(C)=O)C=C1
8063,OCN1C=NC2=C(C=N[N]2CO)C1=O
8064,CCC(=O)[N]1N=CC2=C1N=CNC2=O
8065,CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1
8066,CCCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C
8067,CC(=O)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1
8068,C[N]1C=NC2=C1C(=NC(=O)N2)NCCO
8069,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)CCl
8070,CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1
8071,CCCCCCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1
8072,CCC1(C(=O)NC(=S)NC1=O)C2=CC=CC=C2
8073,S=C=NC1=CC=C(C=C1)C2=CC=CC=C2
8074,NC1=CC(=C(C=C1)C(O)=O)[S](O)(=O)=O
8075,NC(CC1=CC(=C(O)C=C1)O)C(=O)OC2CCCCC2
8076,C1CC2=CC=C3CCCC4=CC=C(C1)C2=C34
8077,OC(=O)COC1=C(Cl)C(=C(Cl)C=C1Cl)Cl
8078,CCCC(=O)[N]1N=CC2=C1N=CNC2=O
8079,CCC1=NC2=C(N=C(N)N=C2)N=C1CC
8080,OC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2
8081,CCC1=NC2=C(N=C1CC)C(=NC=N2)N
8082,CCN(CC)[S](=O)(=O)C1=CC=C(N)C=C1
8083,CC(=O)OC1=CC=C(C=C1)C2=CC=CC=C2
8084,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(CCC4(C)C3CCC12C)C(O)=O
8085,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O
8086,OCC1OC(CC1O)N2C=C(C(=O)NC2=O)C(F)(F)F
8087,CN1C(=O)N(C)C2=C([N](CO)C=N2)C1=O
8088,CCC1(C(=O)NC(=O)N(CO)C1=O)C2=CC=CC=C2
8089,CC(=O)OCSC1=NC=NC2=C1N=C[NH]2
8090,O=C1NC(=O)C2=C(N1)NC(=O)C(=O)N2
8091,CNC(/NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
8092,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO
8093,OC1CCN2C(=O)C3=C(C=CC=C3)N=C12
8094,CCC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8095,CCC1=C(NC(=O)N1)C(=O)C2=CC=NC=C2
8096,CC(=O)NC(CC1=CC=C(OC(C)=O)C=C1)C(N)=O
8097,CC1=NC=C([N]1CCO[P](O)(O)=O)[N+]([O-])=O
8098,CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2
8099,CCC(=O)OCSC1=NC=NC2=C1N=C[NH]2
8100,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(O)=O
8101,CC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
8102,CCC1=NC2=C(N=C1CC)C(=NC(=O)N2)N
8103,CCC1=NC2=C(N=C1CC)C(=O)NC(=N2)N
8104,CCC1=NC2=C(N=C1CC)C(=O)NC(=O)N2
8105,CCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2
8106,COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(=C1)\C=C\CO
8107,NC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
8108,OC(=O)COC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl
8109,ClC1=CC2=C(C(=CC=C2Cl)Cl)C(=C1)Cl
8110,CCCCCCC(C(C)O)[N]1C=NC2=C1N=CN=C2N
8111,COCC1(C)OC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl
8112,NC(=O)C1=C[N](CC2=C(F)C=CC=C2F)N=N1
8113,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)O
8114,COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2
8115,OC(=O)C1=C(Cl)C=CC2=C1N=CC(=C2)Cl
8116,[NH]1C2=C(N=CN=C2)N=C1C3=CC=CC=C3
8117,O=C(NNC(=O)C1=CC=NC=C1)C2=CC=CC=C2
8118,OC1=C(C(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)O)[N+]([O-])=O
8119,BrC1=C(C=CC2=CC=CC=C12)N=C=S
8120,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC(C)=O
8121,FCCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2
8122,CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2
8123,O=C(COC(=O)C1=CC=CC=C1)N(C2CCCCC2)C3CCCCC3
8124,CN1C(=O)N(C)C2=C([N](C=N2)C(C)=O)C1=O
8125,S=C(NNC1=CC=CC=C1)N=NC2=CC=CC=C2
8126,CCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2
8127,O=C(C1=CC=CC=C1)C2=CC=CC(=C2)N=C=S
8128,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl
8129,CC1=C(CC(O)=O)SC2=C1C=CC(=C2)Cl
8130,O=C(CC1=CC=CC=C1)NNC(=O)C2=CC=NC=C2
8131,NC1=CC2=C(C=C1)C=CC(=C2)[S](O)(=O)=O
8132,CC1=NC(=C(S1)C(=O)NC2=CC=CC=C2)C
8133,ClC1=CC=C(OC2=C(Cl)C=CC=C2Cl)C=C1
8134,CCCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2
8135,NC1=CC=CC2=C1C=CC(=C2)[S](O)(=O)=O
8136,COC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
8137,ClC1=CC(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl
8138,COC1=CC=C2C3CC4=C5C(=C(OC)C=C4)OC1C25CCN3C
8139,NC1=CC(=CC2=C1C=CC=C2)[S](O)(=O)=O
8140,ClC1=CC=C(Cl)C(=C1Cl)OC2=CC=CC=C2
8141,COC1=C(O)C2=C(CC3C4C=CC(=O)CC24CCN3C)C=C1
8142,CC1=C(C=CC=C1)C(=O)NNC(=O)C2=CC=NC=C2
8143,CCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C
8144,CCC(C)C1=C(OC(C)=O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O
8145,CCC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8146,C1CN=C(CN(CC2=CC=CC=C2)C3=CC=CC=C3)N1
8147,NC1=CC2=C(C=C1)C(=CC=C2)[S](O)(=O)=O
8148,CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2O
8149,CC(N(O)C(N)=O)C1=CC2=C(S1)C=CC=C2
8150,NC1=CC=CC2=C1C=CC=C2[S](O)(=O)=O
8151,NC1=CC=C(C2=C1C=CC=C2)[S](O)(=O)=O
8152,O=C1COC2(CCN(CCC3=C[NH]C4=C3C=CC=C4)CC2)CN1
8153,CCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
8154,CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
8155,CC(=O)OC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1
8156,CC1CN(C)C(C)C2=NC3=C(C=CC=C3)C(=O)N12
8157,NC1=CC=CC2=C1C(=CC=C2)[S](O)(=O)=O
8158,OC(=O)C1=CC(=O)C2=C(O1)C=C3CCCCC3=C2
8159,O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CC=C2
8160,COC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8161,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(=O)N(C)CC(N)=O
8162,CN1C(=O)N(C)C2=C([N](COC(C)=O)C=N2)C1=O
8163,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
8164,O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CN=C2
8165,CCCCCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2
8166,CCCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C
8167,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
8168,CCCC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8169,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C
8170,CCCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
8171,CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2=O
8172,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O
8173,CCOC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8174,CC(C)NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
8175,ClC1=CC(=C(Cl)C(=C1)Cl)C2=CC=CC=C2Cl
8176,CCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8177,CCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C
8178,CC(=O)OC1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1
8179,CCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8180,OCN1C(=O)CN(/N=C/C2=CC=C(O2)[N+]([O-])=O)C1=O
8181,CC(=O)C1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
8182,ClC1=CC=CC(=C1Cl)C2=C(Cl)C=CC=C2Cl
8183,OCCN1C=CC(=O)C(=C1C(O)C2=CC=CC=C2)O
8184,ClC1=C(Cl)C=C(OC2=CC=C(Cl)C(=C2)Cl)C=C1
8185,CCC1=CC=CC2=C1[NH]C3=C2CCOC3(CC)CC(O)=O
8186,C[S](=O)(=O)NC1=NN=C(S1)[S](N)(=O)=O
8187,CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3
8188,N#CC(=NNC1=CC=C(C=C1)N=NC2=CC=CC=C2)C#N
8189,ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1
8190,ClC1=CC(=CC(=C1)OC2=CC=C(Cl)C(=C2)Cl)Cl
8191,CCCCC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8192,NC(CC1=CC(=C(O)C=C1)O)C(=O)OCC2=CC=CC=C2
8193,ClC1=CC=C(OC2=CC(=C(Cl)C=C2)Cl)C(=C1)Cl
8194,ClC1=CC=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1
8195,[O-][N+](=O)C1=C(Cl)C2=C(C=CC=C2)C(=C1)[N+]([O-])=O
8196,CC(C)CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
8197,ClC1=CC=C(OC2=CC(=CC(=C2)Cl)Cl)C(=C1)Cl
8198,ClC1=CC=C(Cl)C(=C1)OC2=CC=C(Cl)C(=C2)Cl
8199,ClC1=CC=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1
8200,CCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O
8201,ClC1=CC=C(OC2=CC(=CC(=C2Cl)Cl)Cl)C=C1
8202,ClC1=C(Cl)C=C(OC2=CC=CC(=C2Cl)Cl)C=C1
8203,CN1C(=O)N(C)C2=C([N](COC(=O)C(C)(C)C)C=N2)C1=O
8204,ClC1=CC=CC(=C1)OC2=CC(=C(Cl)C=C2Cl)Cl
8205,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2Cl)C=C1
8206,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)[N+]([O-])=O
8207,ClC1=CC=CC(=C1)OC2=CC=C(Cl)C(=C2Cl)Cl
8208,ClC1=CC=C(OC2=C(Cl)C=CC(=C2)Cl)C(=C1)Cl
8209,CCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8210,ClC1=C(Cl)C=C(OC2=C(Cl)C=CC=C2Cl)C=C1
8211,ClC1=CC(=C(OC2=CC=CC(=C2Cl)Cl)C=C1)Cl
8212,CCCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C
8213,ClC1=CC=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1
8214,CC(C)(C)NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
8215,CCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8216,ClC1=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=CC=C1
8217,NC(CC1=CC(=C(O)C(=C1)I)I)C(O)=O
8218,ClC1=CC=C(OC2=C(Cl)C=CC=C2)C(=C1Cl)Cl
8219,CC1CN(CCO1)[S](=O)(=O)NC(=O)NCC2CC3CC2C=C3
8220,ClC1=C(Cl)C(=C(Cl)C(=C1)OC2=CC=CC=C2)Cl
8221,CCN(CC)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
8222,OC1C(O)C(O)C2C(NC(=O)C3=C(O)C4=C(OCO4)C=C23)C1O
8223,ClC1=C(Cl)C(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl
8224,CC1CCC2=CC(=CC3=C2N1C=C(C(O)=O)C3=O)F
8225,ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)OC2=CC=CC=C2
8226,CCCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8227,CCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8228,CN(CC(=O)NC1=NN=C(S1)[S](N)(=O)=O)C(N)=N
8229,OC(=O)CCC(=O)OCN1C(=O)OC2=CC=C(Cl)C=C12
8230,C=CC1CN2CCC1CC2C(=O)C3=CC=NC4=C3C=CC=C4
8231,[O-][N+](=O)C1=C(C=C(C(=O)N2CCCCC2)C(=C1)[N+]([O-])=O)N3CC3
8232,CC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1CCCC4
8233,CCCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8234,CC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(C)=O
8235,[O-][N+](=O)C1=C(C=C(C(=O)N2CCOCC2)C(=C1)[N+]([O-])=O)N3CC3
8236,CN1N=C(SC1=N[S](C)(=O)=O)[S](N)(=O)=O
8237,ClC1=CC(=C(Cl)C(=C1)C2=C(Cl)C(=CC=C2)Cl)Cl
8238,CCCN1C(=O)N(CCC)C2=C([NH]C(=N2)C3CCCC3)C1=O
8239,CC1=CC=C(C=C1)C(=O)C2=CC(=C(O)C(=C2)O)[N+]([O-])=O
8240,CC1=C(C)C(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2
8241,CCCC1=C2CCCCC2=CC3=C1OC(=CC3=O)C(O)=O
8242,OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3
8243,CCCCCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
8244,ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1Cl
8245,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=CC=C5)C#C
8246,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C=C1Cl
8247,CC1CC2C3CCC(O)(C(=O)COC(=O)CCC(O)=O)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14
8248,ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl
8249,O=C1NC=NC2=C1C=N[N]2C(=O)C3=CC=CC=C3
8250,ClC1=CC=C(C=C1)C(C2=C(Cl)C=CC=C2)C(Cl)(Cl)Cl
8251,ClC1=CC(=CC(=C1)Cl)OC2=C(Cl)C=C(Cl)C(=C2)Cl
8252,ClC1=CC(=C(Cl)C(=C1)Cl)OC2=CC=C(Cl)C(=C2)Cl
8253,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl
