,selfies,Solubility
8034,[C][N][N][=C][Branch2][Ring1][N][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.7
8035,[C][N][N][=C][Branch2][Ring1][N][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.67
8036,[C][C][N][C][C][N][Branch1][=Branch1][C][C][C][O][C][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][Ring1][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.95
8037,[C][N][N][=C][Branch2][Ring1][=N][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][SH0][Branch1][C][N][=Branch1][C][=O][=O],-1.69
8038,[C][N][N][=C][Branch2][Ring1][N][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=O][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.51
8039,[O][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][N][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=N][Ring1][=Branch1],-6.14
8040,[C][C][C][C][C][=Branch1][C][=O][N][Branch2][Ring1][=N][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=N][N][=N][NH1][Ring1][Branch1][C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=O],-4.2
8041,[C][N][N][=C][Branch2][Ring1][#Branch2][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.79
8042,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=N][N][=C][Branch2][Ring1][O][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=Branch1][=Branch2][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N+1][Branch1][C][O-1][=O][S][Ring2][Ring1][Ring1],-1.99
8043,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][=Branch1][=N][C][=N][Ring1][#Branch2][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-6.95
8044,[O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][O][C][=C][Ring1][O][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O],-3.82
8045,[C][O][C][=C][Branch1][#Branch1][N][=C][N][=C][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][Branch1][=C][C][SH0][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][=N],-3.76
8046,[C][N][N][=C][Branch2][Ring1][Branch2][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.77
8047,[C][C][=N][N][=C][Branch2][Ring2][=Branch2][S][C][C][=C][Branch2][Ring1][=N][N][C][Branch1][Branch1][S][C][Ring1][=Branch1][C][Branch1][=C][N][C][=Branch1][C][=O][C][NH0][C][=N][N][=N][Ring1][Branch1][C][Ring1][#C][=O][C][Branch1][C][O][=O][S][Ring2][Ring1][N],-2.62
8048,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][Branch1][#Branch2][C][S][C][Ring1][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.62
8049,[C][NH0][N][=N][N][=C][Ring1][Branch1][S][C][C][=C][Branch2][Ring2][C][N][C][Branch1][Branch1][S][C][Ring1][=Branch1][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][=O][C][Branch1][C][O][=O],-0.14
8050,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][Branch1][#Branch2][C][S][C][Ring1][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.72
8051,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][=Branch1][C][=O][N][C][S][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C],-4.11
8052,[N][C][=N][C][=Branch1][C][=O][C][=C][Branch1][Ring2][N][Ring1][#Branch1][N][=C][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O],-5.44
8053,[C][N][N][=C][Branch2][Ring1][#C][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=Branch1][=Branch2][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N+1][Branch1][C][O-1][=O][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.47
8054,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][N][C][=N][C][=Branch1][=Branch1][=N][C][=C][Ring1][=Branch1][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1],-2.55
8055,[O][C][C][O][C][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][Ring2][=Branch1][#Branch1][C][Branch1][C][O][C][Ring2][=Branch1][Branch2][O],-1.84
8056,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][Branch1][#Branch2][C][S][C][Ring1][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.83
8057,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=N][N][C][=C][C][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch2],-2.7
8058,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][Branch1][#Branch2][C][S][C][Ring1][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-4.28
8059,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=N][N][=C][Branch2][Ring1][#C][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][N+1][Branch1][C][O-1][=O][S][Ring2][Ring1][Branch1],-2.91
8060,[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][=Branch1][C][=O][N][C][S][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C],-4.11
8061,[N][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][N][=C][Branch1][Ring2][S][Ring1][Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-1.29
8062,[C][C][=C][Branch2][Branch1][=Branch1][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][=Branch1][C][=O][N][C][S][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][#Branch1][=C][C][=C][Ring2][Ring2][Branch1][C],-5.01
8063,[C][N][N][=C][Branch2][Ring2][Ring1][S][C][Ring1][Branch1][=N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][N+1][Branch1][C][O-1][=O][SH0][Branch1][C][N][=Branch1][C][=O][=O],-2.74
8064,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][Branch1][#Branch2][C][S][C][Ring1][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-3.98
8065,[N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][C][=Branch1][Branch1][=C][S][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-5.61
8066,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#C][N][C][=N][C][=Branch1][=Branch1][=N][C][=C][Ring1][=Branch1][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][Branch2],-2.62
8067,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][=N][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-4.3
8068,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=C][C][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][=Branch1][C][=O][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][O],-4.0
8069,[O][C][C][O][C][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][#Branch1][O][C][Ring1][Branch2][C][O][O][C][Ring2][#Branch1][C][C][Branch1][C][O][C][Ring2][#Branch1][Ring1][O],-0.75
8070,[C][O][C][C][N][C][=Branch1][C][=O][C][Branch2][Branch1][=C][N][C][=Branch1][C][=O][C][Branch2][Ring1][S][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][C][=C][C][=Branch1][=C][=C][Branch1][Ring1][O][C][C][=Branch1][Ring2][=C][Ring1][Branch2][O][C][O][C][C][Branch1][C][C][C],-4.0
8071,[C][C][C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][Branch2][Ring1][S][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][O][C][C][Branch1][C][O][=O][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1][C][Branch1][C][O][=O][C][=C][C][=C][Branch1][=Branch1][O][C][O][Ring1][Branch1][C][=C][Ring1][=Branch2],-6.77
8072,[C][C][Branch1][C][C][C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][C][C][C][Branch1][P][C][C][=C][NH1][C][=C][Ring1][Branch1][C][Ring1][=Branch2][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][Ring1][P][O][C][Branch1][C][O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][C][C][Ring2][Ring2][=Branch2][=O],-5.27
8073,[C][O][C][C][Branch2][Ring2][N][C][C][C][N][C][C][C][=C][Branch1][S][NH1][C][=C][Ring1][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][Ring1][#C][C][C][Ring2][Ring1][Ring1][C][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][O][C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][=C][=C][Branch1][Ring1][O][C][C][=Branch1][Ring2][=C][Ring1][Branch2][O][C][O][C],-5.97
8074,[O][C][Branch2][Ring1][P][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][O][C][=C][Branch1][=Branch1][O][C][Ring1][#Branch1][=O][C][=C][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],-4.45
8075,[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][Branch2][Branch1][C][C][C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=Branch1][S][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][Branch1][C][O][=O][Cl][C][=C][C][=Branch1][S][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][Branch1][C][O][=O][Cl][C][C][C][Ring2][Ring1][P][Branch1][C][C][C][Ring2][Ring2][=Branch1][C][C][C][Ring2][Ring2][=N][Ring2][Ring2][#Branch2][C],-8.46
8076,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][N][Branch1][Ring2][C][C][O][C][C][O],-2.37
8077,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][N][C][Branch1][C][O][=O],-2.22
8078,[C][S][C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][=Branch1][C][=O][N][C][S][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C],-3.95
8079,[C][C][Branch1][C][C][C][=C][Branch1][C][Br][C][=Branch2][Branch1][Branch1][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][Branch2][Ring1][Ring1][O][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][P][=C][Branch1][C][O][C][=Branch1][=Branch2][=C][Ring1][#Branch1][C][Branch1][C][C][C][Br][C][O],-5.18
8080,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1],-3.36
8081,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1],-3.42
8082,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=N+1][Branch1][C][O-1][C][=C][Ring1][#Branch1],-2.38
8083,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N],-2.85
8084,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][Branch1][C][N][C][=C][C][=C][C][=N][Ring1][=Branch1],-3.4
8085,[O][C][=Branch1][C][=O][C][=C][Branch1][C][I][C][=Branch1][#Branch2][=C][Branch1][C][I][C][=C][Ring1][Branch2][I][N][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][I][C][=C][Branch1][C][I][C][=Branch1][Branch1][=C][Ring1][Branch2][I][C][Branch1][C][O][=O],-3.39
8086,[C][C][Branch1][C][C][C][C][Branch2][=Branch1][=Branch1][N][C][=Branch1][C][=O][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N],-4.7
8087,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.13
8088,[C][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][Ring2][Ring2][P][=O],-5.57
8089,[C][C][Branch1][C][C][C][C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][=C][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][N][C][Branch1][C][O][=O],-2.82
8090,[C][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][#C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][Ring2][Branch1][C][=O],-2.58
8091,[C][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][C][N][N][C][=Branch1][C][=O][C][C][C][C][=N][N][Ring1][=Branch1][C][Ring2][Ring2][P][=O],-2.7
8092,[C][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch2][Ring1][C][C][C][=C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][Ring2][Branch1][Ring1][=O],-3.98
8093,[C][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][#C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][C][C][N][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][Ring2][Branch1][Ring2][=O],-2.75
8094,[C][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch1][#C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][=N][N][Ring1][=Branch1][C][Ring2][Branch1][C][=O],-2.6
