,smiles,carbons,nitrogens,oxygens,hydrogens
114568,COC1CCCC=C1C,8,0,1,14
114569,COC1COCC=C1C,7,0,2,12
114570,COC1OCCC=C1C,7,0,2,12
114571,COC1OCCN=C1N,5,2,2,10
114572,CCC1CC=CCCO1,8,0,1,14
114573,CCC1CCCC=CC1,9,0,0,16
114574,CCC1CCCN=CO1,7,1,1,13
114575,CCC1CCOC=NC1,7,1,1,13
114576,CCC1CN=COCO1,6,1,2,11
114577,CCC1COCC=CC1,8,0,1,14
114578,CCC1OCCN=CO1,6,1,2,11
114579,COC1CC=CCCO1,7,0,2,12
114580,COC1CCCC=CC1,8,0,1,14
114581,COC1CCCN=CO1,6,1,2,11
114582,COC1CCOC=NC1,6,1,2,11
114583,COC1COCC=CC1,7,0,2,12
114584,OCC1CC=CCCO1,7,0,2,12
114585,OCC1CCCC=CC1,8,0,1,14
114586,OCC1CCCN=CO1,6,1,2,11
114587,OCC1CCOC=NC1,6,1,2,11
114588,OCC1CN=COCO1,5,1,3,9
114589,OCC1COCC=CC1,7,0,2,12
114590,OCC1OCCN=CO1,5,1,3,9
114591,CCC1CCCCC1=O,8,0,1,14
114592,CCC1CCCNC1=O,7,1,1,13
114593,CCC1CCCOC1=N,7,1,1,13
114594,CCC1CCCOC1=O,7,0,2,12
114595,CCC1CCNCC1=O,7,1,1,13
114596,CCC1CCOCC1=O,7,0,2,12
114597,CCC1COCCC1=O,7,0,2,12
114598,CCC1COCOC1=N,6,1,2,11
114599,CCC1COCOC1=O,6,0,3,10
114600,CCC1NCCNC1=O,6,2,1,12
114601,CCC1NCCOC1=N,6,2,1,12
114602,CCC1NCCOC1=O,6,1,2,11
114603,CCC1OCCCC1=O,7,0,2,12
114604,CCC1OCCNC1=O,6,1,2,11
114605,CCC1OCCOC1=N,6,1,2,11
114606,CCC1OCCOC1=O,6,0,3,10
114607,CCC1OCOCC1=O,6,0,3,10
114608,CCN1CCCCC1=O,7,1,1,13
114609,CCN1CCCNC1=O,6,2,1,12
114610,CCN1CCCOC1=O,6,1,2,11
114611,CCN1CCNCC1=O,6,2,1,12
114612,CCN1CCOCC1=O,6,1,2,11
114613,CNC1CCCOC1=O,6,1,2,11
114614,CNC1COCOC1=N,5,2,2,10
114615,CNC1COCOC1=O,5,1,3,9
114616,COC1CCCCC1=O,7,0,2,12
114617,COC1CCCNC1=O,6,1,2,11
114618,COC1CCCOC1=N,6,1,2,11
114619,COC1CCCOC1=O,6,0,3,10
114620,COC1CCNCC1=O,6,1,2,11
114621,COC1CCOCC1=O,6,0,3,10
114622,COC1COCCC1=O,6,0,3,10
114623,COC1COCOC1=N,5,1,3,9
114624,COC1COCOC1=O,5,0,4,8
114625,COC1OCCCC1=O,6,0,3,10
114626,COC1OCCNC1=N,5,2,2,10
114627,COC1OCCNC1=O,5,1,3,9
114628,COC1OCCOC1=N,5,1,3,9
114629,COC1OCCOC1=O,5,0,4,8
114630,OCC1CCCCC1=O,7,0,2,12
114631,OCC1CCCNC1=O,6,1,2,11
114632,OCC1CCCOC1=N,6,1,2,11
114633,OCC1CCCOC1=O,6,0,3,10
114634,OCC1CCNCC1=O,6,1,2,11
114635,OCC1CCOCC1=O,6,0,3,10
114636,OCC1COCCC1=O,6,0,3,10
114637,OCC1COCOC1=N,5,1,3,9
114638,OCC1COCOC1=O,5,0,4,8
114639,OCC1NCCCC1=O,6,1,2,11
114640,OCC1NCCNC1=O,5,2,2,10
114641,OCC1NCCOC1=N,5,2,2,10
114642,OCC1NCCOC1=O,5,1,3,9
114643,OCC1OCCCC1=O,6,0,3,10
114644,OCC1OCCNC1=O,5,1,3,9
114645,OCC1OCCOC1=N,5,1,3,9
114646,OCC1OCCOC1=O,5,0,4,8
114647,OCC1OCOCC1=O,5,0,4,8
114648,CC1CCCCC1CO,8,0,1,16
114649,CC1CCCOC1CO,7,0,2,14
114650,CC1CCOCC1CO,7,0,2,14
114651,CC1COCCC1CO,7,0,2,14
114652,CC1COCOC1CO,6,0,3,12
114653,CC1OCCCC1CO,7,0,2,14
114654,CC1OCCOC1CO,6,0,3,12
114655,CC1OCOCC1CO,6,0,3,12
114656,CCC1CCCCC1C,9,0,0,18
114657,CCC1CCCCC1O,8,0,1,16
114658,CCC1CCCOC1C,8,0,1,16
114659,CCC1CCOCC1C,8,0,1,16
114660,CCC1CCOCC1O,7,0,2,14
114661,CCC1COCCC1C,8,0,1,16
114662,CCC1COCCC1O,7,0,2,14
114663,CCC1COCOC1C,7,0,2,14
114664,CCC1OCCCC1C,8,0,1,16
114665,CCC1OCCCC1O,7,0,2,14
114666,CCC1OCCOC1C,7,0,2,14
114667,CCC1OCOCC1C,7,0,2,14
114668,CCC1OCOCC1O,6,0,3,12
114669,CN1CCOCC1CO,6,1,2,13
114670,COC1CCCCC1C,8,0,1,16
114671,COC1CCCCC1O,7,0,2,14
114672,COC1CCCOC1C,7,0,2,14
114673,COC1CCOCC1C,7,0,2,14
114674,COC1CCOCC1O,6,0,3,12
114675,COC1COCCC1C,7,0,2,14
114676,COC1COCCC1O,6,0,3,12
114677,COC1COCOC1C,6,0,3,12
114678,COC1OCCCC1C,7,0,2,14
114679,COC1OCCCC1O,6,0,3,12
114680,COC1OCCOC1C,6,0,3,12
114681,OCC1CCCCC1O,7,0,2,14
114682,OCC1CCOCC1O,6,0,3,12
114683,OCC1COCCC1O,6,0,3,12
114684,OCC1OCCCC1O,6,0,3,12
114685,OCC1OCOCC1O,5,0,4,10
114686,CCC1CCCCC=C1,9,0,0,16
114687,CCC1CCCOC=N1,7,1,1,13
114688,CCC1CCOCC=C1,8,0,1,14
114689,CCC1COCCC=C1,8,0,1,14
114690,CCC1COCOC=N1,6,1,2,11
114691,CCC1OCCCC=C1,8,0,1,14
114692,CCC1OCOCC=C1,7,0,2,12
114693,COC1CCCCC=C1,8,0,1,14
114694,COC1CCOCC=C1,7,0,2,12
114695,COC1COCCC=C1,7,0,2,12
114696,COC1OCCCC=C1,7,0,2,12
114697,OCC1CCCCC=C1,8,0,1,14
114698,OCC1CCCOC=N1,6,1,2,11
114699,OCC1CCOCC=C1,7,0,2,12
114700,OCC1COCCC=C1,7,0,2,12
114701,OCC1COCOC=N1,5,1,3,9
114702,OCC1OCCCC=C1,7,0,2,12
114703,OCC1OCOCC=C1,6,0,3,10
114704,CCC1CCCCCC1,9,0,0,18
114705,CCC1CCCCCO1,8,0,1,16
114706,CCC1CCCCOC1,8,0,1,16
114707,CCC1CCCOCC1,8,0,1,16
114708,CCC1CCCOCO1,7,0,2,14
114709,CCC1CCOCCO1,7,0,2,14
114710,CCC1CCOCOC1,7,0,2,14
114711,CCC1COCCCO1,7,0,2,14
114712,CCC1COCCOC1,7,0,2,14
114713,CCC1OCCCCO1,7,0,2,14
114714,COC1CCCCCC1,8,0,1,16
114715,COC1CCCCCO1,7,0,2,14
114716,COC1CCCCOC1,7,0,2,14
114717,COC1CCCOCC1,7,0,2,14
114718,COC1CCOCCO1,6,0,3,12
114719,COC1CCOCOC1,6,0,3,12
114720,COC1COCCCO1,6,0,3,12
114721,COC1COCCOC1,6,0,3,12
114722,OCC1CCCCCC1,8,0,1,16
114723,OCC1CCCCCO1,7,0,2,14
114724,OCC1CCCCOC1,7,0,2,14
114725,OCC1CCCOCC1,7,0,2,14
114726,OCC1CCCOCO1,6,0,3,12
114727,OCC1CCOCCO1,6,0,3,12
114728,OCC1CCOCOC1,6,0,3,12
114729,OCC1COCCCO1,6,0,3,12
114730,OCC1COCCOC1,6,0,3,12
114731,OCC1OCCCCO1,6,0,3,12
114732,CCN=C(C#N)N(C)C,6,3,0,11
114733,CCN=C(C#N)N1CC1,6,3,0,9
114734,CCN=C(N)C(=O)C#C,6,2,1,8
114735,CCN=C(N)C(=O)C#N,5,3,1,7
114736,CCN=C(N)C(=O)C=O,5,2,2,8
114737,CCN=C(N)C(=N)OC,5,3,1,11
114738,CCN=C(N)C(=O)CC,6,2,1,12
114739,CCN=C(N)C(=O)CO,5,2,2,10
114740,CCN=C(N)C(=O)NC,5,3,1,11
114741,CCN=C(N)C(=O)OC,5,2,2,10
114742,CCN=C(N)C(O)C#C,6,2,1,10
114743,CCN=C(N)C(O)C#N,5,3,1,9
114744,CCN=C(C)N(C)C=O,6,2,1,12
114745,CCN=C(N)N(C)C=O,5,3,1,11
114746,CCN=C(C)NC(C)=O,6,2,1,12
114747,CCN=C(C)NC(N)=O,5,3,1,11
114748,CCN=C(N)NC(C)=O,5,3,1,11
114749,CCN=C(C=O)N(C)C,6,2,1,12
114750,CCN=C(C=O)N1CC1,6,2,1,10
114751,CCN=C(NC)C(C)=O,6,2,1,12
114752,CCN=C(NC)C(N)=O,5,3,1,11
114753,CCN=C(OC)N1CC1,6,2,1,12
114754,CCN=C(CC)NC=O,6,2,1,12
114755,CCN=C(CO)NC=O,5,2,2,10
114756,CCN=C(NC)NC=O,5,3,1,11
114757,CCN=C(NC=O)OC,5,2,2,10
114758,CCN=C(NC=N)C#N,5,4,0,8
114759,CCN=C(NC=O)C#C,6,2,1,8
114760,CCN=C(NC=N)C=O,5,3,1,9
114761,CCN=C(NC=O)C=O,5,2,2,8
114762,CCN=C1C(O)CN1C,6,2,1,12
114763,CCN=C1C(O)C2CN12,6,2,1,10
114764,CCN=C1NC(=O)C=C1,6,2,1,8
114765,CCN=C1OC(=O)C=C1,6,1,2,7
114766,CCN=C1CC(C)(C)O1,7,1,1,13
114767,CCN=C1NC(C)C1O,6,2,1,12
114768,CCN=C1OC(C)C1C,7,1,1,13
114769,CCN=C1OC(C)C1N,6,2,1,12
114770,CCN=C1OC(C)C1O,6,1,2,11
114771,CCN=C1OC(C)C=C1,7,1,1,11
114772,CCN=C1CC(O1)C#C,7,1,1,9
114773,CCN=C1CC(O1)C#N,6,2,1,8
114774,CCN=C1CC(O1)C=O,6,1,2,9
114775,CCN=C1CC(CC)O1,7,1,1,13
114776,CCN=C1CC(CO)O1,6,1,2,11
114777,CCN=C1OC2(C)CC12,7,1,1,11
114778,CCN=C1CC2(CC2)O1,7,1,1,11
114779,CCN=C1OC2C(C)C12,7,1,1,11
114780,CCN=C1OC2C(O)C12,6,1,2,9
114781,CCN=C1NC2CC12O,6,2,1,10
114782,CCN=C1OC2CC12C,7,1,1,11
114783,CCN=C1OC2CC12N,6,2,1,10
114784,CCN=C1OC2CC12O,6,1,2,9
114785,CCN=C1OC2CC1C2,7,1,1,11
114786,CCN=C1CC2CC2O1,7,1,1,11
114787,CCN=C1NC2CC2O1,6,2,1,10
114788,CCN=C1NC2COC12,6,2,1,10
114789,CCN=C1OC2CCC12,7,1,1,11
114790,CCN=C1OC2CNC12,6,2,1,10
114791,CCN=C1OC2COC12,6,1,2,9
114792,CCN=C1CN=C(C)N1,6,3,0,11
114793,CCN=C1NC=CC1=O,6,2,1,8
114794,CCN=C1CN=CN1C,6,3,0,11
114795,CCN=C1NC=NC1C,6,3,0,11
114796,CCN=C1CC(=O)CO1,6,1,2,9
114797,CCN=C1CCC(=O)N1,6,2,1,10
114798,CCN=C1CCC(=O)O1,6,1,2,9
114799,CCN=C1CNC(=O)N1,5,3,1,9
114800,CCN=C1CNC(=O)O1,5,2,2,8
114801,CCN=C1COC(=N)N1,5,3,1,9
114802,CCN=C1COC(=O)N1,5,2,2,8
114803,CCN=C1COC(=O)O1,5,1,3,7
114804,CCN=C1NC(=N)CO1,5,3,1,9
114805,CCN=C1NC(=O)CO1,5,2,2,8
114806,CCN=C1NCC(=O)N1,5,3,1,9
114807,CCN=C1OCC(C)=C1,7,1,1,11
114808,CCN=C1OCC(N)=C1,6,2,1,10
114809,CCN=C1CC(C)CO1,7,1,1,13
114810,CCN=C1CC(O)CO1,6,1,2,11
114811,CCN=C1CCC(C)O1,7,1,1,13
114812,CCN=C1COC(C)O1,6,1,2,11
114813,CCN=C1NC(C)CO1,6,2,1,12
114814,CCN=C1NCC1(C)O,6,2,1,12
114815,CCN=C1OCC1(C)C,7,1,1,13
114816,CCN=C1OCC1(C)O,6,1,2,11
114817,CCN=C1NCC11CO1,6,2,1,10
114818,CCN=C1OCC11CC1,7,1,1,11
114819,CCN=C1OCC11CN1,6,2,1,10
114820,CCN=C1OCC11CO1,6,1,2,9
114821,CCN=C1OCC1C#C,7,1,1,9
114822,CCN=C1OCC1C#N,6,2,1,8
114823,CCN=C1CCN1C=O,6,2,1,10
114824,CCN=C1OCC1C=O,6,1,2,9
114825,CCN=C1NCC1OC,6,2,1,12
114826,CCN=C1OCC1CC,7,1,1,13
114827,CCN=C1OCC1CO,6,1,2,11
114828,CCN=C1OCC1NC,6,2,1,12
114829,CCN=C1OCC1OC,6,1,2,11
114830,CCN=C1NCC2OC12,6,2,1,10
114831,CCN=C1OCC2CC12,7,1,1,11
114832,CCN=C1OCC2CN12,6,2,1,10
114833,CCN=C1OCC2NC12,6,2,1,10
114834,CCN=C1OCC2OC12,6,1,2,9
114835,CCN=C1OCC=C1C,7,1,1,11
114836,CCN=C1CC=CCO1,7,1,1,11
114837,CCN=C1NCCC1=O,6,2,1,10
114838,CCN=C1OCCC1=O,6,1,2,9
114839,CCN=C1OCOC1=N,5,2,2,8
114840,CCN=C1OCOC1=O,5,1,3,7
114841,CCN=C1OCCC1C,7,1,1,13
114842,CCN=C1OCCC1O,6,1,2,11
114843,CCN=C1OCOC1C,6,1,2,11
114844,CCN=C1OCCC=C1,7,1,1,11
114845,CCN=C1CCCCO1,7,1,1,13
114846,CCN=C1CCOCO1,6,1,2,11
114847,CCN=C1CNCCO1,6,2,1,12
114848,CCN=C1COCCO1,6,1,2,11
114849,COC=NC(C#C)C#C,7,1,1,7
114850,COC=NC(C)(C)C#C,7,1,1,11
114851,COC=NC(C)(C)C#N,6,2,1,10
114852,COC=NC(C)(C)C=O,6,1,2,11
114853,CCC(C)(C)N=COC,7,1,1,15
114854,COC=NC(C)(C)CO,6,1,2,13
114855,COC=NC(C)C#CC,7,1,1,11
114856,CCN=CN(C)C(C)=O,6,2,1,12
114857,CCN=CN(C)C(N)=O,5,3,1,11
114858,COC=NC(C)C(C)=O,6,1,2,11
114859,COC=NC(C)C(N)=O,5,2,2,10
114860,COC=NC(C)C(C)C,7,1,1,15
114861,COC=NC(C)C(C)O,6,1,2,13
114862,COC=NC(C)C1CC1,7,1,1,13
114863,COC=NC(C)C1CN1,6,2,1,12
114864,COC=NC(C)C1CO1,6,1,2,11
114865,COC=NC(C)CC#C,7,1,1,11
114866,COC=NC(C)CC#N,6,2,1,10
114867,COC=NC(C)CC=O,6,1,2,11
114868,CNC=NC(C=O)C#N,5,3,1,7
114869,COC=NC(C=O)C#C,6,1,2,7
114870,COC=NC(C=O)C#N,5,2,2,6
114871,CCN=CN(C=N)C=N,5,4,0,10
114872,CCN=CN(C=N)C=O,5,3,1,9
114873,CCN=CN(C=O)C=O,5,2,2,8
114874,CNC=NC(C=O)C=O,5,2,2,8
114875,CCC(N=COC)C#C,7,1,1,11
114876,CCC(N=COC)C#N,6,2,1,10
114877,COC=NC(CN)C#N,5,3,1,9
114878,COC=NC(CO)C#C,6,1,2,9
114879,COC=NC(CO)C#N,5,2,2,8
114880,CCC(C=O)N=COC,6,1,2,11
114881,CCN=CN(CC)C=O,6,2,1,12
114882,COC=NC(CO)C=O,5,1,3,9
114883,CCC(CC)N=COC,7,1,1,15
114884,CCC(CO)N=COC,6,1,2,13
114885,COC=NC(CO)CO,5,1,3,11
114886,COC=NC1(C)CC1C,7,1,1,13
114887,COC=NC1(C)CC1O,6,1,2,11
114888,COC=NC1(C)CCC1,7,1,1,13
114889,COC=NC1(C)COC1,6,1,2,11
114890,CCC1(CC1)N=COC,7,1,1,13
114891,COC=NC1(CO)CC1,6,1,2,11
114892,COC=NC1(CC1)C#C,7,1,1,9
114893,COC=NC1(CC1)C#N,6,2,1,8
114894,COC=NC1(CC1)C=O,6,1,2,9
114895,COC=NC12CC(C1)C2,7,1,1,11
114896,COC=NC12CN(C1)C2,6,2,1,10
114897,COC=NC12CC1CC2,7,1,1,11
114898,COC=NC12CC1OC2,6,1,2,9
114899,COC=NC1C(C)C1C,7,1,1,13
114900,COC=NC1C(C)C1O,6,1,2,11
114901,COC=NC1C(O)C1O,5,1,3,9
114902,COC=NC1C2CC1C2,7,1,1,11
114903,COC=NC1C2CC1N2,6,2,1,10
114904,COC=NC1C2CC1O2,6,1,2,9
114905,COC=NC1C2CCC12,7,1,1,11
114906,COC=NC1C2COC12,6,1,2,9
114907,COC=NC1CC(=O)C1,6,1,2,9
114908,COC=NC1CC(C)C1,7,1,1,13
114909,COC=NC1CC(O)C1,6,1,2,11
114910,COC=NC1CN(C)C1,6,2,1,12
114911,COC=NC1CC1(C)C,7,1,1,13
114912,COC=NC1CC1(C)O,6,1,2,11
114913,CCN=CN1CC1C#N,6,3,0,9
114914,COC=NC1CC1C#C,7,1,1,9
114915,COC=NC1CC1C#N,6,2,1,8
114916,COC=NC1CC1C=O,6,1,2,9
114917,CCC1CC1N=COC,7,1,1,13
114918,COC=NC1CC1CO,6,1,2,11
114919,COC=NC1CC1OC,6,1,2,11
114920,COC=NC1CC2CC12,7,1,1,11
114921,COC=NC1CC2NC12,6,2,1,10
114922,COC=NC1CC2OC12,6,1,2,9
114923,COC=NC1CN2CC12,6,2,1,10
114924,COC=NC1CC=CC1,7,1,1,11
114925,CCN=CN1CCC1=O,6,2,1,10
114926,COC=NC1CCC1=O,6,1,2,9
114927,COC=NC1CNC1=O,5,2,2,8
114928,COC=NC1COC1=N,5,2,2,8
114929,COC=NC1COC1=O,5,1,3,7
114930,COC=NC1CCC1C,7,1,1,13
114931,COC=NC1CCC1O,6,1,2,11
114932,COC=NC1COC1C,6,1,2,11
114933,COC=NC1CCC=C1,7,1,1,11
114934,COC=NC1CCCC1,7,1,1,13
114935,COC=NC1CCOC1,6,1,2,11
114936,COC=NCC#CC#C,7,1,1,7
114937,COC=NCC#CC#N,6,2,1,6
114938,COC=NCC#CC=O,6,1,2,7
114939,CCC#CCN=COC,7,1,1,11
114940,COC=NCC#CCO,6,1,2,9
114941,CCN=CNC(=N)C#N,5,4,0,8
114942,CCN=CNC(=O)C#C,6,2,1,8
114943,CCN=COC(=O)C#C,6,1,2,7
114944,CCN=COC(=O)C#N,5,2,2,6
114945,COC=NCC(=O)C#C,6,1,2,7
114946,COC=NCC(=O)C#N,5,2,2,6
114947,CCN=CNC(=N)C=O,5,3,1,9
114948,CCN=CNC(=O)C=O,5,2,2,8
114949,CCN=COC(=O)C=O,5,1,3,7
114950,COC=NCC(=O)C=O,5,1,3,7
114951,CCC(=O)CN=COC,6,1,2,11
114952,CCN=CNC(=N)OC,5,3,1,11
114953,CCN=CNC(=O)CC,6,2,1,12
114954,CCN=CNC(=O)CO,5,2,2,10
114955,CCN=CNC(=O)NC,5,3,1,11
114956,CCN=CNC(=O)OC,5,2,2,10
114957,CCN=COC(=O)CC,6,1,2,11
114958,CCN=COC(=O)CN,5,2,2,10
114959,CCN=COC(=O)CO,5,1,3,9
114960,CCN=COC(=O)NC,5,2,2,10
114961,CNC(=O)CN=COC,5,2,2,10
114962,COC=NCC(=N)OC,5,2,2,10
114963,COC=NCC(=O)CO,5,1,3,9
114964,COC=NCC(=O)OC,5,1,3,9
114965,CCN=COC(C)(C)C,7,1,1,15
114966,COC=NCC(C)(C)C,7,1,1,15
114967,COC=NCC(C)(C)O,6,1,2,13
114968,CCN=COC(C)C#C,7,1,1,11
114969,CCN=COC(C)C#N,6,2,1,10
114970,COC=NCC(C)C#C,7,1,1,11
114971,COC=NCC(C)C#N,6,2,1,10
114972,COC=NCC(N)C#N,5,3,1,9
114973,COC=NCC(O)C#C,6,1,2,9
114974,COC=NCC(O)C#N,5,2,2,8
114975,CCN=COC(C)C=O,6,1,2,11
114976,COC=NCC(C)C=O,6,1,2,11
114977,COC=NCC(O)C=O,5,1,3,9
114978,CCC(C)CN=COC,7,1,1,15
114979,CCC(O)CN=COC,6,1,2,13
114980,CCN=COC(C)CC,7,1,1,15
114981,CCN=COC(C)CO,6,1,2,13
114982,COC=NCC(C)CO,6,1,2,13
114983,COC=NCC(C)OC,6,1,2,13
114984,COC=NCC(O)CO,5,1,3,11
114985,CCN=COC1(C)CC1,7,1,1,13
114986,COC=NCC1(C)CC1,7,1,1,13
114987,COC=NCC1(C)CN1,6,2,1,12
114988,COC=NCC1(C)CO1,6,1,2,11
114989,COC=NCC1(O)CC1,6,1,2,11
114990,CCN=COC1CC1C,7,1,1,13
114991,CCN=COC1CC1O,6,1,2,11
114992,COC=NCC1CC1C,7,1,1,13
114993,COC=NCC1CC1O,6,1,2,11
114994,COC=NCC1CN1C,6,2,1,12
114995,COC=NCC1NC1C,6,2,1,12
114996,COC=NCC1OC1C,6,1,2,11
114997,CCN=COC1CCC1,7,1,1,13
114998,CCN=COC1COC1,6,1,2,11
114999,COC=NCC1CCC1,7,1,1,13
115000,COC=NCC1CCO1,6,1,2,11
115001,COC=NCC1COC1,6,1,2,11
115002,CCN=COCC#CC,7,1,1,11
115003,COC=NCCC#CC,7,1,1,11
115004,CCN=COCC(C)=O,6,1,2,11
115005,CCN=COCC(N)=O,5,2,2,10
115006,COC=NCCC(C)=O,6,1,2,11
115007,COC=NCCC(N)=O,5,2,2,10
115008,CCN=COCC(C)C,7,1,1,15
115009,CCN=COCC(C)O,6,1,2,13
115010,COC=NCCC(C)C,7,1,1,15
115011,COC=NCCC(C)O,6,1,2,13
115012,CCN=COCC1CC1,7,1,1,13
115013,CCN=COCC1CN1,6,2,1,12
115014,CCN=COCC1CO1,6,1,2,11
115015,COC=NCCC1CC1,7,1,1,13
115016,COC=NCCC1CO1,6,1,2,11
115017,COC=NCCN1CC1,6,2,1,12
115018,CCN=COCCC#C,7,1,1,11
115019,CCN=COCCC#N,6,2,1,10
115020,COC=NCCCC#C,7,1,1,11
115021,COC=NCCCC#N,6,2,1,10
115022,CCN=COCCC=O,6,1,2,11
115023,COC=NCCCC=O,6,1,2,11
115024,COC=NCCNC=O,5,2,2,10
115025,COC=NCCOC=N,5,2,2,10
115026,COC=NCCOC=O,5,1,3,9
115027,CCCC#CC#CC#C,9,0,0,8
115028,CCCC#CC#CC#N,8,1,0,7
115029,COCC#CC#CC#C,8,0,1,6
115030,COCC#CC#CC#N,7,1,1,5
115031,OCCC#CC#CC#C,8,0,1,6
115032,OCCC#CC#CC#N,7,1,1,5
115033,CCCC#CC#CC=O,8,0,1,8
115034,COCC#CC#CC=O,7,0,2,6
115035,OCCC#CC#CC=O,7,0,2,6
115036,CCC#CC#CCCO,8,0,1,10
115037,CCC#CC#CCOC,8,0,1,10
115038,CCCC#CC#CCC,9,0,0,12
115039,CCCC#CC#CCO,8,0,1,10
115040,COCC#CC#CCO,7,0,2,8
115041,OCCC#CC#CCO,7,0,2,8
115042,CCCC#CC(=O)C#C,8,0,1,8
115043,CCCC#CC(=O)C#N,7,1,1,7
115044,COCC#CC(=O)C#C,7,0,2,6
115045,COCC#CC(=O)C#N,6,1,2,5
115046,OCCC#CC(=O)C#C,7,0,2,6
115047,OCCC#CC(=O)C#N,6,1,2,5
115048,CCCC#CC(=O)C=O,7,0,2,8
115049,COCC#CC(=O)C=O,6,0,3,6
115050,OCCC#CC(=O)C=O,6,0,3,6
115051,CCC(=O)C#CCCO,7,0,2,10
115052,CCC(=O)C#CCOC,7,0,2,10
115053,CCCC#CC(=N)OC,7,1,1,11
115054,CCCC#CC(=O)CC,8,0,1,12
115055,CCCC#CC(=O)CO,7,0,2,10
115056,CCCC#CC(=O)NC,7,1,1,11
115057,CCCC#CC(=O)OC,7,0,2,10
115058,CNC(=O)C#CCCO,6,1,2,9
115059,CNC(=O)C#CCOC,6,1,2,9
115060,COC(=N)C#CCCO,6,1,2,9
115061,COC(=O)C#CCCO,6,0,3,8
115062,COCC#CC(=N)OC,6,1,2,9
115063,COCC#CC(=O)CO,6,0,3,8
115064,COCC#CC(=O)OC,6,0,3,8
115065,OCCC#CC(=O)CO,6,0,3,8
115066,CC(C)(C)C#CCCO,8,0,1,14
115067,CC(C)(O)C#CCCO,7,0,2,12
115068,CCCC#CC(C)(C)C,9,0,0,16
115069,CCCC#CC(C)(C)O,8,0,1,14
115070,COCC#CC(C)(C)C,8,0,1,14
115071,COCC#CC(C)(C)O,7,0,2,12
115072,CC(C#C)C#CCCO,8,0,1,10
115073,CC(C#N)C#CCCO,7,1,1,9
115074,CCCC#CC(C)C#C,9,0,0,12
115075,CCCC#CC(C)C#N,8,1,0,11
115076,CCCC#CC(N)C#N,7,2,0,10
115077,CCCC#CC(O)C#C,8,0,1,10
115078,CCCC#CC(O)C#N,7,1,1,9
115079,COCC#CC(C)C#C,8,0,1,10
115080,COCC#CC(C)C#N,7,1,1,9
115081,COCC#CC(N)C#N,6,2,1,8
115082,COCC#CC(O)C#C,7,0,2,8
115083,COCC#CC(O)C#N,6,1,2,7
115084,NC(C#N)C#CCCO,6,2,1,8
115085,OCCC#CC(O)C#C,7,0,2,8
115086,OCCC#CC(O)C#N,6,1,2,7
115087,CC(C=O)C#CCCO,7,0,2,10
115088,CCCC#CC(C)C=O,8,0,1,12
115089,CCCC#CC(O)C=O,7,0,2,10
115090,COCC#CC(C)C=O,7,0,2,10
115091,COCC#CC(O)C=O,6,0,3,8
115092,OCCC#CC(O)C=O,6,0,3,8
115093,CC(CO)C#CCCO,7,0,2,12
115094,CCC(C)C#CCCO,8,0,1,14
115095,CCC(C)C#CCOC,8,0,1,14
115096,CCC(O)C#CCCO,7,0,2,12
115097,CCC(O)C#CCOC,7,0,2,12
115098,CCCC#CC(C)CC,9,0,0,16
115099,CCCC#CC(C)CO,8,0,1,14
115100,CCCC#CC(C)OC,8,0,1,14
115101,CCCC#CC(O)CC,8,0,1,14
115102,CCCC#CC(O)CO,7,0,2,12
115103,COC(C)C#CCCO,7,0,2,12
115104,COCC#CC(C)CO,7,0,2,12
115105,COCC#CC(C)OC,7,0,2,12
115106,COCC#CC(O)CO,6,0,3,10
115107,OCCC#CC(O)CO,6,0,3,10
115108,CC1(CC1)C#CCCO,8,0,1,12
115109,CC1(CN1)C#CCCO,7,1,1,11
115110,CC1(CO1)C#CCCO,7,0,2,10
115111,CCCC#CC1(C)CC1,9,0,0,14
115112,CCCC#CC1(C)CN1,8,1,0,13
115113,CCCC#CC1(C)CO1,8,0,1,12
115114,CCCC#CC1(O)CC1,8,0,1,12
115115,COCC#CC1(C)CC1,8,0,1,12
115116,COCC#CC1(C)CN1,7,1,1,11
115117,COCC#CC1(C)CO1,7,0,2,10
115118,COCC#CC1(O)CC1,7,0,2,10
115119,OCCC#CC1(O)CC1,7,0,2,10
115120,CC1CC1C#CCCO,8,0,1,12
115121,CC1NC1C#CCCO,7,1,1,11
115122,CC1OC1C#CCCO,7,0,2,10
115123,CCCC#CC1CC1C,9,0,0,14
115124,CCCC#CC1CC1O,8,0,1,12
115125,CCCC#CC1CN1C,8,1,0,13
115126,CCCC#CC1NC1C,8,1,0,13
115127,CCCC#CC1OC1C,8,0,1,12
115128,CN1CC1C#CCCO,7,1,1,11
115129,COCC#CC1CC1C,8,0,1,12
115130,COCC#CC1CC1O,7,0,2,10
115131,COCC#CC1CN1C,7,1,1,11
115132,COCC#CC1NC1C,7,1,1,11
115133,COCC#CC1OC1C,7,0,2,10
115134,OCCC#CC1CC1O,7,0,2,10
115135,CCCC#CC1CCC1,9,0,0,14
115136,CCCC#CC1CCO1,8,0,1,12
115137,CCCC#CC1COC1,8,0,1,12
115138,COCC#CC1CCC1,8,0,1,12
115139,COCC#CC1CCO1,7,0,2,10
115140,COCC#CC1COC1,7,0,2,10
115141,OCCC#CC1CCC1,8,0,1,12
115142,OCCC#CC1CCO1,7,0,2,10
115143,OCCC#CC1COC1,7,0,2,10
